"zone","state","lga","sector","ea","hhid","item_cd","item_seq","s5q2","s5q3","s5q4","tracked_obs"
4,1,111,1,1146,10032,304,3,1,4,5000,0
4,1,111,1,1146,10032,305,1,1,7,10000,0
4,1,111,1,1146,10032,306,1,2,3,300,0
4,1,111,1,1146,10032,308,1,1,4,5000,0
4,1,111,1,1146,10032,311,1,2,5,1200,0
4,1,111,1,1146,10032,312,1,1,6,20000,0
4,1,111,1,1146,10032,312,2,2,3,35000,0
4,1,111,1,1146,10032,313,1,2,2,35000,0
4,1,111,1,1146,10032,321,1,1,4,3200,0
4,1,111,1,1146,10032,321,2,1,3,2500,0
4,1,111,1,1146,10032,321,3,1,5,3000,0
4,1,111,1,1146,10032,322,1,1,4,1000,0
4,1,111,1,1146,10032,326,1,1,5,2500,0
4,1,111,1,1146,10032,326,2,1,8,3000,0
4,1,111,1,1146,10032,327,1,1,7,20000,0
4,1,111,1,1146,10032,329,1,1,7,5000,0
4,1,111,1,1146,10032,332,1,1,5,5000,0
4,1,111,1,1146,10033,303,1,1,6,200,0
4,1,111,1,1146,10033,304,1,1,15,3500,0
4,1,111,1,1146,10033,304,2,1,12,4000,0
4,1,111,1,1146,10033,305,1,1,12,3800,0
4,1,111,1,1146,10033,305,2,1,15,3500,0
4,1,111,1,1146,10033,311,1,2,8,650,0
4,1,111,1,1146,10033,312,1,1,5,12000,0
4,1,111,1,1146,10033,321,1,1,4,1000,0
4,1,111,1,1146,10033,322,1,1,3,200,0
4,1,111,1,1146,10033,326,1,2,5,400,0
4,1,111,1,1146,10033,327,1,1,7,10000,0
4,1,111,1,1146,10034,301,1,1,10,6000,0
4,1,111,1,1146,10034,302,1,2,2,1500,0
4,1,111,1,1146,10034,303,1,1,10,300,0
4,1,111,1,1146,10034,304,1,1,10,3500,0
4,1,111,1,1146,10034,304,2,1,8,4000,0
4,1,111,1,1146,10034,304,3,1,16,2000,0
4,1,111,1,1146,10034,304,4,1,14,2500,0
4,1,111,1,1146,10034,304,5,2,4,4500,0
4,1,111,1,1146,10034,305,1,1,16,3000,0
4,1,111,1,1146,10034,305,2,1,14,3000,0
4,1,111,1,1146,10034,305,3,1,10,4000,0
4,1,111,1,1146,10034,307,1,2,18,2000,0
4,1,111,1,1146,10034,311,1,1,12,500,0
4,1,111,1,1146,10034,311,2,2,8,800,0
4,1,111,1,1146,10034,311,3,2,7,200,0
4,1,111,1,1146,10034,312,1,1,11,6000,0
4,1,111,1,1146,10034,320,1,1,6,7500,0
4,1,111,1,1146,10034,321,1,2,14,700,0
4,1,111,1,1146,10034,321,2,1,13,800,0
4,1,111,1,1146,10034,321,3,1,18,7500,0
4,1,111,1,1146,10034,322,1,1,9,1200,0
4,1,111,1,1146,10034,326,1,2,13,900,0
4,1,111,1,1146,10034,327,1,1,9,3000,0
4,1,111,1,1146,10035,301,1,1,5,5500,0
4,1,111,1,1146,10035,302,1,1,5,1800,0
4,1,111,1,1146,10035,303,1,1,10,200,0
4,1,111,1,1146,10035,304,1,2,8,5000,0
4,1,111,1,1146,10035,304,2,1,15,2000,0
4,1,111,1,1146,10035,304,3,2,12,3500,0
4,1,111,1,1146,10035,305,1,1,15,2500,0
4,1,111,1,1146,10035,305,2,1,10,3000,0
4,1,111,1,1146,10035,305,3,1,8,4000,0
4,1,111,1,1146,10035,311,1,2,11,850,0
4,1,111,1,1146,10035,312,1,1,9,7500,0
4,1,111,1,1146,10035,320,1,1,8,10500,0
4,1,111,1,1146,10035,321,1,2,4,1000,0
4,1,111,1,1146,10035,322,1,1,3,200,0
4,1,111,1,1146,10035,326,1,1,6,800,0
4,1,111,1,1146,10035,327,1,1,7,9000,0
4,1,111,1,1146,10036,301,1,1,12,40000,0
4,1,111,1,1146,10036,303,1,1,20,5000,0
4,1,111,1,1146,10036,303,2,1,4,2000,0
4,1,111,1,1146,10036,304,1,6,20,4000,0
4,1,111,1,1146,10036,304,2,5,20,5000,0
4,1,111,1,1146,10036,304,3,7,20,4000,0
4,1,111,1,1146,10036,304,4,2,8,7000,0
4,1,111,1,1146,10036,304,5,1,10,8000,0
4,1,111,1,1146,10036,304,6,1,20,10000,0
4,1,111,1,1146,10036,304,7,5,2,10000,0
4,1,111,1,1146,10036,304,8,1,10,8000,0
4,1,111,1,1146,10036,305,1,7,12,5000,0
4,1,111,1,1146,10036,305,2,1,8,8000,0
4,1,111,1,1146,10036,305,3,1,10,5000,0
4,1,111,1,1146,10036,307,1,2,21,8000,0
4,1,111,1,1146,10036,309,1,2,2,800,0
4,1,111,1,1146,10036,311,1,2,5,2500,0
4,1,111,1,1146,10036,311,2,2,4,2000,0
4,1,111,1,1146,10036,312,1,1,21,25000,0
4,1,111,1,1146,10036,313,1,1,2,30000,0
4,1,111,1,1146,10036,319,1,1,5,300000,0
4,1,111,1,1146,10036,319,2,1,2,530000,0
4,1,111,1,1146,10036,320,1,1,0,23000,0
4,1,111,1,1146,10036,321,1,1,2,3500,0
4,1,111,1,1146,10036,321,2,1,10,2500,0
4,1,111,1,1146,10036,321,3,1,8,1500,0
4,1,111,1,1146,10036,321,4,1,8,1500,0
4,1,111,1,1146,10036,321,5,1,2,3500,0
4,1,111,1,1146,10036,324,1,1,6,2000,0
4,1,111,1,1146,10036,326,1,1,2,1000,0
4,1,111,1,1146,10036,327,1,1,2,25000,0
4,1,111,1,1146,10036,328,1,6,3,50000,0
4,1,111,1,1146,10036,329,1,1,4,3000,0
4,1,111,1,1146,10036,330,1,1,2,15000,0
4,1,111,1,1146,10036,332,1,2,4,4000,0
4,1,111,1,1146,10036,332,2,5,0,8000,0
4,1,111,1,1146,10036,332,3,1,2,6000,0
4,1,111,1,1146,10036,332,4,5,0,4000,0
4,1,111,1,1146,10036,332,5,6,2,3000,0
4,1,111,1,1146,10037,304,1,1,25,10000,0
4,1,111,1,1146,10037,305,1,1,25,7000,0
4,1,111,1,1146,10037,311,1,1,7,800,0
4,1,111,1,1146,10037,311,2,1,10,700,0
4,1,111,1,1146,10037,327,1,1,10,12000,0
4,1,111,1,1146,10037,329,1,1,7,5000,0
4,1,111,1,1146,10037,332,1,1,3,3000,0
4,1,111,1,1146,10038,301,1,1,12,3000,0
4,1,111,1,1146,10038,302,1,1,12,2000,0
4,1,111,1,1146,10038,303,1,1,10,1000,0
4,1,111,1,1146,10038,304,1,1,12,5000,0
4,1,111,1,1146,10038,304,2,1,8,1000,0
4,1,111,1,1146,10038,305,1,1,11,5000,0
4,1,111,1,1146,10038,305,2,1,14,2500,0
4,1,111,1,1146,10038,306,1,1,4,200,0
4,1,111,1,1146,10038,309,1,1,12,700,0
4,1,111,1,1146,10038,311,1,1,12,700,0
4,1,111,1,1146,10038,321,1,1,13,1500,0
4,1,111,1,1146,10038,332,1,1,5,3000,0
4,1,111,1,1146,10038,332,2,2,1,5000,0
4,1,111,1,1146,10039,301,1,1,10,30000,0
4,1,111,1,1146,10039,302,1,1,10,15000,0
4,1,111,1,1146,10039,303,1,1,10,5000,0
4,1,111,1,1146,10039,304,1,1,12,3000,0
4,1,111,1,1146,10039,304,2,1,10,3000,0
4,1,111,1,1146,10039,304,3,1,12,5000,0
4,1,111,1,1146,10039,305,1,1,20,2000,0
4,1,111,1,1146,10039,305,2,1,12,2000,0
4,1,111,1,1146,10039,306,1,1,4,300,0
4,1,111,1,1146,10039,311,1,1,4,700,0
4,1,111,1,1146,10039,312,1,1,5,20000,0
4,1,111,1,1146,10039,320,1,1,3,5000,0
4,1,111,1,1146,10039,321,1,1,15,2000,0
4,1,111,1,1146,10039,321,2,1,5,2000,0
4,1,111,1,1146,10039,321,3,1,10,8000,0
4,1,111,1,1146,10039,322,1,1,4,500,0
4,1,111,1,1146,10039,324,1,1,5,10000,0
4,1,111,1,1146,10039,326,1,1,10,1500,0
4,1,111,1,1146,10039,327,1,1,5,12000,0
4,1,111,1,1146,10039,329,1,1,5,5000,0
4,1,111,1,1146,10039,332,1,2,2,3500,0
4,1,111,1,1146,10039,332,2,3,4,2000,0
4,1,111,1,1146,10040,301,1,1,7,100000,0
4,1,111,1,1146,10040,302,1,1,2,120000,0
4,1,111,1,1146,10040,303,1,1,7,6000,0
4,1,111,1,1146,10040,304,1,1,6,6000,0
4,1,111,1,1146,10040,304,2,1,4,3000,0
4,1,111,1,1146,10040,305,1,1,4,10000,0
4,1,111,1,1146,10040,306,1,1,1,500,0
4,1,111,1,1146,10040,309,1,1,4,1000,0
4,1,111,1,1146,10040,311,1,1,4,800,0
4,1,111,1,1146,10040,312,1,1,8,20000,0
4,1,111,1,1146,10040,319,1,1,1,1500000,0
4,1,111,1,1146,10040,320,1,1,8,20000,0
4,1,111,1,1146,10040,321,1,1,7,6000,0
4,1,111,1,1146,10040,321,2,1,8,12000,0
4,1,111,1,1146,10040,321,3,1,6,6000,0
4,1,111,1,1146,10040,321,4,1,8,4000,0
4,1,111,1,1146,10040,324,1,1,3,60000,0
4,1,111,1,1146,10040,325,1,1,4,10000,0
4,1,111,1,1146,10040,326,1,1,1,3500,0
4,1,111,1,1146,10040,327,1,1,5,20000,0
4,1,111,1,1146,10040,328,1,1,1,10000,0
4,1,111,1,1146,10040,329,1,1,6,5000,0
4,1,111,1,1146,10040,332,1,1,6,15000,0
4,1,102,1,536,10041,301,1,2,4,10000,0
4,1,102,1,536,10041,302,1,2,10,800,0
4,1,102,1,536,10041,302,2,2,10,600,0
4,1,102,1,536,10041,303,1,2,4,1700,0
4,1,102,1,536,10041,303,2,2,4,500,0
4,1,102,1,536,10041,304,1,2,27,8000,0
4,1,102,1,536,10041,304,2,2,9,8500,0
4,1,102,1,536,10041,304,3,2,9,8500,0
4,1,102,1,536,10041,305,1,2,9,4900,0
4,1,102,1,536,10041,305,2,2,9,4500,0
4,1,102,1,536,10041,305,3,2,27,4000,0
4,1,102,1,536,10041,311,1,2,10,400,0
4,1,102,1,536,10041,311,2,2,12,800,0
4,1,102,1,536,10041,312,1,2,5,11000,0
4,1,102,1,536,10041,320,1,2,6,6000,0
4,1,102,1,536,10041,321,1,2,14,1000,0
4,1,102,1,536,10041,322,1,2,25,200,0
4,1,102,1,536,10041,326,1,2,6,800,0
4,1,102,1,536,10041,327,1,2,27,9000,0
4,1,102,1,536,10041,332,1,7,4,2000,0
4,1,102,1,536,10041,332,2,5,4,2500,0
4,1,102,1,536,10042,304,1,1,3,4500,0
4,1,102,1,536,10042,311,1,1,3,800,0
4,1,102,1,536,10042,321,1,1,3,1500,0
4,1,102,1,536,10042,321,2,1,3,300,0
4,1,102,1,536,10042,326,1,1,2,1000,0
4,1,102,1,536,10043,302,1,1,9,500,0
4,1,102,1,536,10043,303,1,1,9,1500,0
4,1,102,1,536,10043,304,1,1,12,4000,0
4,1,102,1,536,10043,304,2,1,12,4000,0
4,1,102,1,536,10043,305,1,1,12,2500,0
4,1,102,1,536,10043,306,1,2,7,300,0
4,1,102,1,536,10043,311,1,2,14,800,0
4,1,102,1,536,10043,318,1,1,2,250000,0
4,1,102,1,536,10043,320,1,1,2,6000,0
4,1,102,1,536,10043,321,1,1,4,1500,0
4,1,102,1,536,10043,321,2,1,8,1500,0
4,1,102,1,536,10043,322,1,1,3,1000,0
4,1,102,1,536,10043,326,1,1,4,1000,0
4,1,102,1,536,10043,327,1,1,2,10000,0
4,1,102,1,536,10043,332,1,4,2,3000,0
4,1,102,1,536,10043,332,2,1,4,2500,0
4,1,102,1,536,10043,332,3,2,3,3000,0
4,1,102,1,536,10044,301,1,1,10,27000,0
4,1,102,1,536,10044,302,1,1,8,15000,0
4,1,102,1,536,10044,303,1,1,8,4000,0
4,1,102,1,536,10044,304,1,1,10,8000,0
4,1,102,1,536,10044,304,2,1,5,8000,0
4,1,102,1,536,10044,305,1,1,10,5000,0
4,1,102,1,536,10044,305,2,1,4,1200,0
4,1,102,1,536,10044,306,1,1,3,200,0
4,1,102,1,536,10044,311,1,1,2,800,0
4,1,102,1,536,10044,312,1,1,5,10000,0
4,1,102,1,536,10044,320,1,1,4,5000,0
4,1,102,1,536,10044,321,1,1,2,3500,0
4,1,102,1,536,10044,321,2,1,6,2000,0
4,1,102,1,536,10044,322,1,1,5,1000,0
4,1,102,1,536,10044,322,2,1,2,3000,0
4,1,102,1,536,10044,326,1,1,5,1500,0
4,1,102,1,536,10044,327,1,1,6,10000,0
4,1,102,1,536,10044,329,1,1,6,2500,0
4,1,102,1,536,10044,332,1,2,2,2000,0
4,1,102,1,536,10044,332,2,1,2,2000,0
4,1,102,1,536,10045,301,1,1,32,25000,0
4,1,102,1,536,10045,302,1,1,35,10000,0
4,1,102,1,536,10045,303,1,1,32,7000,0
4,1,102,1,536,10045,304,1,1,15,6000,0
4,1,102,1,536,10045,304,2,1,10,9000,0
4,1,102,1,536,10045,304,3,3,4,10000,0
4,1,102,1,536,10045,304,4,2,12,8000,0
4,1,102,1,536,10045,305,1,2,15,10000,0
4,1,102,1,536,10045,305,2,1,12,2000,0
4,1,102,1,536,10045,305,3,1,10,8000,0
4,1,102,1,536,10045,306,1,2,4,450,0
4,1,102,1,536,10045,306,2,1,3,500,0
4,1,102,1,536,10045,307,1,2,15,8000,0
4,1,102,1,536,10045,311,1,2,7,800,0
4,1,102,1,536,10045,311,2,2,8,1000,0
4,1,102,1,536,10045,312,1,1,10,20000,0
4,1,102,1,536,10045,313,1,2,7,15000,0
4,1,102,1,536,10045,314,1,1,6,15000,0
4,1,102,1,536,10045,319,1,1,5,350000,0
4,1,102,1,536,10045,320,1,1,6,12000,0
4,1,102,1,536,10045,320,2,1,4,18000,0
4,1,102,1,536,10045,321,1,1,8,2000,0
4,1,102,1,536,10045,321,2,1,10,1500,0
4,1,102,1,536,10045,321,3,1,7,2000,0
4,1,102,1,536,10045,321,4,1,12,1500,0
4,1,102,1,536,10045,322,1,1,10,2500,0
4,1,102,1,536,10045,322,2,1,3,4500,0
4,1,102,1,536,10045,323,1,1,12,2500,0
4,1,102,1,536,10045,324,1,1,7,3500,0
4,1,102,1,536,10045,326,1,1,12,2000,0
4,1,102,1,536,10045,327,1,1,10,15000,0
4,1,102,1,536,10045,327,2,1,7,18000,0
4,1,102,1,536,10045,329,1,1,3,3500,0
4,1,102,1,536,10045,329,2,1,4,3500,0
4,1,102,1,536,10045,332,1,1,5,3000,0
4,1,102,1,536,10045,332,2,3,3,3500,0
4,1,102,1,536,10045,332,3,2,6,3000,0
4,1,102,1,536,10045,332,4,4,2,3000,0
4,1,102,1,536,10045,334,1,1,2,500,0
4,1,102,1,536,10046,301,1,1,8,32000,0
4,1,102,1,536,10046,303,1,1,5,4000,0
4,1,102,1,536,10046,304,1,1,10,5000,0
4,1,102,1,536,10046,304,2,1,4,5000,0
4,1,102,1,536,10046,305,1,1,10,3000,0
4,1,102,1,536,10046,311,1,1,3,2000,0
4,1,102,1,536,10046,313,1,1,5,35000,0
4,1,102,1,536,10046,320,1,1,4,6000,0
4,1,102,1,536,10046,321,1,1,2,2000,0
4,1,102,1,536,10046,321,2,1,5,3000,0
4,1,102,1,536,10046,322,1,1,4,2000,0
4,1,102,1,536,10046,324,1,1,5,10000,0
4,1,102,1,536,10046,326,1,1,6,2000,0
4,1,102,1,536,10046,327,1,1,4,14000,0
4,1,102,1,536,10046,329,1,1,4,3000,0
4,1,102,1,536,10046,332,1,2,2,2500,0
4,1,102,1,536,10046,332,2,1,2,4000,0
4,1,102,1,536,10047,301,1,2,14,20000,0
4,1,102,1,536,10047,302,1,2,20,12000,0
4,1,102,1,536,10047,303,1,2,14,5000,0
4,1,102,1,536,10047,305,1,2,20,5000,0
4,1,102,1,536,10047,311,1,2,3,800,0
4,1,102,1,536,10047,320,1,2,0,12000,0
4,1,102,1,536,10047,321,1,2,10,8000,0
4,1,102,1,536,10047,326,1,2,1,3500,0
4,1,102,1,536,10047,332,1,2,0,4200,0
4,1,102,1,536,10048,302,1,1,12,700,0
4,1,102,1,536,10048,302,2,1,11,800,0
4,1,102,1,536,10048,302,3,1,10,500,0
4,1,102,1,536,10048,304,1,1,18,5000,0
4,1,102,1,536,10048,305,1,1,18,7000,0
4,1,102,1,536,10048,312,1,1,15,2000,0
4,1,102,1,536,10048,321,1,1,17,2000,0
4,1,102,1,536,10048,326,1,1,10,1500,0
4,1,102,1,536,10048,327,1,1,13,10000,0
4,1,102,1,536,10048,329,1,2,4,3000,0
4,1,102,1,536,10048,332,1,2,4,3000,0
4,1,102,1,536,10049,302,1,1,8,500,0
4,1,102,1,536,10049,302,2,1,4,800,0
4,1,102,1,536,10049,302,3,1,7,700,0
4,1,102,1,536,10049,303,1,1,13,2000,0
4,1,102,1,536,10049,304,1,1,18,7000,0
4,1,102,1,536,10049,306,1,1,5,300,0
4,1,102,1,536,10049,307,1,1,17,18000,0
4,1,102,1,536,10049,311,1,1,8,700,0
4,1,102,1,536,10049,322,1,1,3,4000,0
4,1,102,1,536,10049,326,1,1,10,2000,0
4,1,102,1,536,10049,332,1,1,3,4000,0
4,1,102,1,536,10050,302,1,1,2,1000,0
4,1,102,1,536,10050,304,1,1,5,7000,0
4,1,102,1,536,10050,305,1,1,5,8000,0
4,1,102,1,536,10050,311,1,1,7,700,0
4,1,102,1,1690,10051,302,1,2,1,300,0
4,1,102,1,1690,10051,303,1,2,3,1000,0
4,1,102,1,1690,10051,304,1,2,6,5500,0
4,1,102,1,1690,10051,305,1,2,6,5000,0
4,1,102,1,1690,10051,306,1,2,0,100,0
4,1,102,1,1690,10051,311,1,2,7,500,0
4,1,102,1,1690,10051,320,1,2,2,3800,0
4,1,102,1,1690,10051,321,1,2,7,1000,0
4,1,102,1,1690,10051,327,1,2,2,8000,0
4,1,102,1,1690,10052,301,1,1,5,9500,0
4,1,102,1,1690,10052,302,1,1,2,1000,0
4,1,102,1,1690,10052,303,1,1,5,1500,0
4,1,102,1,1690,10052,304,1,1,5,3800,0
4,1,102,1,1690,10052,305,1,1,5,4000,0
4,1,102,1,1690,10052,306,1,2,1,200,0
4,1,102,1,1690,10052,311,1,2,8,800,0
4,1,102,1,1690,10052,312,1,1,12,3000,0
4,1,102,1,1690,10052,320,1,1,10,4000,0
4,1,102,1,1690,10052,321,1,1,8,2000,0
4,1,102,1,1690,10052,326,1,1,13,1000,0
4,1,102,1,1690,10052,327,1,1,5,8500,0
4,1,102,1,1690,10052,332,1,2,3,5000,0
4,1,102,1,1690,10052,332,2,1,4,4000,0
4,1,102,1,1690,10053,301,1,1,15,5000,0
4,1,102,1,1690,10053,302,1,1,12,2000,0
4,1,102,1,1690,10053,303,1,1,10,3000,0
4,1,102,1,1690,10053,304,1,1,20,5000,0
4,1,102,1,1690,10053,304,2,1,18,7000,0
4,1,102,1,1690,10053,305,1,1,13,7000,0
4,1,102,1,1690,10053,305,2,1,17,5000,0
4,1,102,1,1690,10053,306,1,2,5,200,0
4,1,102,1,1690,10053,311,1,2,7,1000,0
4,1,102,1,1690,10053,312,1,1,14,2700,0
4,1,102,1,1690,10053,321,1,1,12,1500,0
4,1,102,1,1690,10053,321,2,1,10,1500,0
4,1,102,1,1690,10053,322,1,1,7,2000,0
4,1,102,1,1690,10053,327,1,1,10,15000,0
4,1,102,1,1690,10054,302,1,1,6,500,0
4,1,102,1,1690,10054,302,2,1,8,500,0
4,1,102,1,1690,10054,302,3,1,7,700,0
4,1,102,1,1690,10054,303,1,1,10,2000,0
4,1,102,1,1690,10054,304,1,1,18,12000,0
4,1,102,1,1690,10054,305,1,1,14,12000,0
4,1,102,1,1690,10054,306,1,2,4,300,0
4,1,102,1,1690,10054,311,1,2,7,700,0
4,1,102,1,1690,10054,311,2,2,6,800,0
4,1,102,1,1690,10054,320,1,1,8,7000,0
4,1,102,1,1690,10054,321,1,1,10,3500,0
4,1,102,1,1690,10054,321,2,1,12,3000,0
4,1,102,1,1690,10054,322,1,2,5,5000,0
4,1,102,1,1690,10054,326,1,1,10,2500,0
4,1,102,1,1690,10054,327,1,1,12,10000,0
4,1,102,1,1690,10054,329,1,1,7,5000,0
4,1,102,1,1690,10054,332,1,1,4,3000,0
4,1,102,1,1690,10055,301,1,1,10,75000,0
4,1,102,1,1690,10055,302,1,1,10,4000,0
4,1,102,1,1690,10055,303,1,1,10,5000,0
4,1,102,1,1690,10055,304,1,1,8,3000,0
4,1,102,1,1690,10055,304,2,1,14,10000,0
4,1,102,1,1690,10055,305,1,1,14,5000,0
4,1,102,1,1690,10055,306,1,1,3,250,0
4,1,102,1,1690,10055,311,1,1,2,1500,0
4,1,102,1,1690,10055,312,1,1,5,30000,0
4,1,102,1,1690,10055,319,1,1,2,1200000,0
4,1,102,1,1690,10055,321,1,1,6,2000,0
4,1,102,1,1690,10055,321,2,1,4,2000,0
4,1,102,1,1690,10055,322,1,1,2,500,0
4,1,102,1,1690,10055,326,1,1,4,700,0
4,1,102,1,1690,10055,327,1,1,5,12000,0
4,1,102,1,1690,10055,329,1,1,5,4000,0
4,1,102,1,1690,10055,332,1,0,0,0,0
4,1,102,1,1690,10055,332,2,2,2,2500,0
4,1,102,1,1690,10055,332,3,1,2,6000,0
4,1,102,1,1690,10055,333,1,,0,,0
4,1,102,1,1690,10056,302,1,1,3,500,0
4,1,102,1,1690,10056,303,1,1,3,350,0
4,1,102,1,1690,10056,304,1,1,8,4000,0
4,1,102,1,1690,10056,321,1,1,5,1000,0
4,1,102,1,1690,10056,332,1,1,2,1500,0
4,1,102,1,1690,10057,301,1,1,15,8000,0
4,1,102,1,1690,10057,302,1,1,10,2500,0
4,1,102,1,1690,10057,303,1,1,10,3500,0
4,1,102,1,1690,10057,304,1,1,8,300,0
4,1,102,1,1690,10057,304,2,1,12,5500,0
4,1,102,1,1690,10057,305,1,1,12,3000,0
4,1,102,1,1690,10057,306,1,1,3,250,0
4,1,102,1,1690,10057,311,1,1,4,600,0
4,1,102,1,1690,10057,312,1,1,8,20000,0
4,1,102,1,1690,10057,319,1,1,2,1200000,0
4,1,102,1,1690,10057,321,1,1,5,3000,0
4,1,102,1,1690,10057,322,1,1,4,1000,0
4,1,102,1,1690,10057,326,1,1,5,500,0
4,1,102,1,1690,10057,327,1,1,4,10000,0
4,1,102,1,1690,10057,329,1,1,4,3000,0
4,1,102,1,1690,10057,332,1,1,4,2000,0
4,1,102,1,1690,10057,332,2,2,2,3500,0
4,1,102,1,1690,10058,303,1,1,5,700,0
4,1,102,1,1690,10058,304,1,1,10,1200,0
4,1,102,1,1690,10058,304,2,1,10,1200,0
4,1,102,1,1690,10058,305,1,1,10,3500,0
4,1,102,1,1690,10058,305,2,1,10,3500,0
4,1,102,1,1690,10058,311,1,2,1,500,0
4,1,102,1,1690,10058,321,1,1,4,1000,0
4,1,102,1,1690,10058,321,2,1,4,1000,0
4,1,102,1,1690,10058,322,1,1,1,300,0
4,1,102,1,1690,10058,326,1,1,1,800,0
4,1,102,1,1690,10058,332,1,1,0,2000,0
4,1,102,1,1690,10058,332,2,1,3,2500,0
4,1,102,1,1690,10058,334,1,1,2,350,0
4,1,102,1,1690,10059,302,1,98,4,200,0
4,1,102,1,1690,10059,303,1,98,4,150,0
4,1,102,1,1690,10059,304,1,98,5,2000,0
4,1,102,1,1690,10059,305,1,98,5,3000,0
4,1,102,1,1690,10059,311,1,98,4,800,0
4,1,102,1,1690,10059,332,1,98,3,2000,0
4,1,102,1,1690,10060,302,1,1,8,600,0
4,1,102,1,1690,10060,302,2,1,7,700,0
4,1,102,1,1690,10060,303,1,1,10,4000,0
4,1,102,1,1690,10060,304,1,1,20,6000,0
4,1,102,1,1690,10060,305,1,1,20,5000,0
4,1,102,1,1690,10060,306,1,1,5,300,0
4,1,102,1,1690,10060,311,1,2,6,800,0
4,1,102,1,1690,10060,321,1,1,7,3000,0
4,1,102,1,1690,10060,321,2,1,10,2500,0
4,1,102,1,1690,10060,322,1,1,3,3000,0
4,1,102,1,1690,10060,326,1,1,5,3000,0
4,1,102,1,1690,10060,327,1,1,8,7000,0
4,1,102,1,1690,10060,329,1,1,5,4000,0
4,1,102,1,1690,10060,332,1,1,2,3000,0
4,1,107,2,1044,10061,302,1,1,4,500,0
4,1,107,2,1044,10061,303,1,1,6,2000,0
4,1,107,2,1044,10061,303,2,1,2,1500,0
4,1,107,2,1044,10061,304,1,1,6,2000,0
4,1,107,2,1044,10061,305,1,1,6,1500,0
4,1,107,2,1044,10061,306,1,1,0,800,0
4,1,107,2,1044,10061,311,1,1,3,3500,0
4,1,107,2,1044,10061,317,1,1,4,5000,0
4,1,107,2,1044,10061,318,1,1,2,45000,0
4,1,107,2,1044,10061,320,1,1,1,10000,0
4,1,107,2,1044,10061,321,1,1,3,2500,0
4,1,107,2,1044,10061,322,1,1,2,6000,0
4,1,107,2,1044,10061,326,1,1,3,2000,0
4,1,107,2,1044,10061,326,2,1,1,1200,0
4,1,107,2,1044,10061,329,1,1,2,3500,0
4,1,107,2,1044,10061,332,1,1,3,2500,0
4,1,107,2,1044,10061,333,1,,,,0
4,1,107,2,1044,10062,304,1,1,14,3000,0
4,1,107,2,1044,10062,304,2,1,11,7000,0
4,1,107,2,1044,10062,305,1,1,10,400,0
4,1,107,2,1044,10062,305,2,1,20,600,0
4,1,107,2,1044,10062,306,1,1,2,150,0
4,1,107,2,1044,10062,317,1,1,15,2000,0
4,1,107,2,1044,10062,318,1,1,15,20000,0
4,1,107,2,1044,10062,327,1,1,5,4000,0
4,1,107,2,1044,10062,329,1,1,5,3000,0
4,1,107,2,1044,10063,302,1,3,2,2000,0
4,1,107,2,1044,10063,303,1,3,2,400,0
4,1,107,2,1044,10063,304,1,4,8,4000,0
4,1,107,2,1044,10063,304,2,3,4,4000,0
4,1,107,2,1044,10063,317,1,1,7,1000,0
4,1,107,2,1044,10063,318,1,3,3,15000,0
4,1,107,2,1044,10063,322,1,1,0,300,0
4,1,107,2,1044,10064,302,1,1,0,400,0
4,1,107,2,1044,10064,303,1,1,7,200,0
4,1,107,2,1044,10064,304,1,1,10,2500,0
4,1,107,2,1044,10064,304,2,1,15,3000,0
4,1,107,2,1044,10064,304,3,1,15,3000,0
4,1,107,2,1044,10064,305,1,1,14,3000,0
4,1,107,2,1044,10064,317,1,1,7,2000,0
4,1,107,2,1044,10065,302,1,1,2,4000,0
4,1,107,2,1044,10065,303,1,1,7,300,0
4,1,107,2,1044,10065,304,1,1,12,3500,0
4,1,107,2,1044,10065,304,2,1,8,2000,0
4,1,107,2,1044,10065,305,1,1,16,1500,0
4,1,107,2,1044,10065,305,2,1,14,3000,0
4,1,107,2,1044,10065,317,1,1,13,800,0
4,1,107,2,1044,10065,321,1,1,5,1000,0
4,1,107,2,1044,10066,302,1,1,7,600,0
4,1,107,2,1044,10066,302,2,1,6,500,0
4,1,107,2,1044,10066,302,3,2,3,1000,0
4,1,107,2,1044,10066,302,4,2,4,1000,0
4,1,107,2,1044,10066,302,5,1,8,600,0
4,1,107,2,1044,10066,302,6,1,9,600,0
4,1,107,2,1044,10066,303,1,1,10,3000,0
4,1,107,2,1044,10066,303,2,1,12,3500,0
4,1,107,2,1044,10066,304,1,1,25,10000,0
4,1,107,2,1044,10066,304,2,1,20,5000,0
4,1,107,2,1044,10066,304,3,1,15,7000,0
4,1,107,2,1044,10066,305,1,1,20,1500,0
4,1,107,2,1044,10066,305,2,2,10,2000,0
4,1,107,2,1044,10066,306,1,2,3,200,0
4,1,107,2,1044,10066,306,2,2,5,200,0
4,1,107,2,1044,10066,307,1,2,12,5000,0
4,1,107,2,1044,10066,311,1,2,5,900,0
4,1,107,2,1044,10066,317,1,98,25,4000,0
4,1,107,2,1044,10066,321,1,1,10,3000,0
4,1,107,2,1044,10066,322,1,2,7,1300,0
4,1,107,2,1044,10066,332,1,2,4,2000,0
4,1,107,2,1044,10067,302,1,1,8,700,0
4,1,107,2,1044,10067,302,2,1,9,800,0
4,1,107,2,1044,10067,302,3,1,7,600,0
